"","STYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","AAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"12701","02",1,4,"2","01","03","06","3","01","10","1","01","01","01","10","01","06","05","01","1","01","06","03","03","01","03","06","04","01","05","06","08","02","03","07","04","01","10","01","01","01","04","8","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12711","14",1,2,"3","09","02","06","4","03","07","1","04","04","05","04","01","03","08","02","1","01","04","04","05","02","01","03","07","02","05","06","07","02","03","10","01","02","08","03","01","01","04","2","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12721","29",1,3,"3","01","01","08","3","01","10","1","01","01","04","07","07","04","01","07","3","01","03","01","01","08","03","01","01","01","01","10","08","03","01","03","08","01","01","08","03","01","06","9","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12731","16",1,3,"3","05","02","07","3","03","09","1","02","02","03","07","05","04","03","06","2","01","03","03","02","05","03","02","04","01","03","08","07","04","02","05","06","02","02","06","04","01","07","8","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12741","16",1,3,"3","05","02","05","2","05","08","3","02","01","04","07","03","06","03","06","2","01","04","02","02","04","03","04","02","02","02","09","07","01","04","05","06","02","02","07","03","02","07","8","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12751","10",1,2,"3","10","01","05","1","06","06","3","04","03","05","05","04","04","05","07","1","01","03","01","03","04","03","03","03","03","05","06","06","03","04","07","04","04","04","04","02","01","05","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12761","39",1,2,"3","08","01","05","1","06","05","2","06","06","02","05","01","05","06","01","1","01","04","07","02","01","04","01","07","02","06","05","07","01","04","08","03","07","04","01","01","01","03","3","3","1","1","06","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12771","13",1,4,"2","03","03","05","3","03","09","1","02","02","04","07","02","04","07","02","1","01","03","05","05","02","02","03","06","03","10","01","09","02","02","09","02","02","07","03","03","01","05","6","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12781","14",1,2,"3","09","05","03","3","04","09","1","02","01","07","04","02","01","09","01","1","01","02","05","05","02","01","01","01","09","10","01","07","03","02","03","08","07","01","04","02","01","05","2","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12791","27",1,1,"5","04","03","06","3","01","01","1","10","08","03","01","03","02","08","03","1","02","04","04","03","03","01","02","05","05","09","02","01","01","10","10","01","05","06","01","01","01","03","2","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12801","03",1,5,"2","05","02","06","2","04","07","2","04","01","02","09","01","02","09","09","1","02","02","01","02","01","02","09","02","01","02","09","07","02","03","07","04","01","01","10","01","01","06","9","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12811","16",1,2,"4","05","01","08","1","03","10","1","01","03","06","04","01","05","06","01","1","01","05","02","06","01","01","06","05","02","10","01","08","01","03","06","05","05","05","03","01","01","04","8","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12821","20",1,1,"5","06","01","01","4","07","04","1","07","07","04","01","01","10","01","05","1","01","06","01","01","04","04","01","05","01","10","01","10","01","01","07","04","04","07","01","01","01","03","6","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12831","32",1,3,"2","03","01","07","1","04","06","3","03","03","03","06","01","03","08","01","1","01","03","08","01","01","01","01","10","01","03","08","10","01","01","08","03","01","10","01","01","01","04","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12841","19",1,2,"4","09","01","05","3","04","06","1","05","05","05","03","01","03","08","01","1","01","05","01","06","01","02","02","04","06","10","01","08","01","03","10","01","09","02","02","01","01","03","2","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","2","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"noinsurance"
"12851","07",1,3,"3","01","01","09","1","02","10","1","01","01","05","06","01","05","06","04","2","03","03","03","02","03","02","05","04","01","04","07","07","03","02","06","05","01","01","08","03","01","07","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12861","14",1,2,"4","09","01","08","2","03","07","1","04","04","05","04","01","02","09","01","1","01","04","01","07","01","02","02","09","02","10","01","09","01","02","10","01","08","02","02","01","01","03","2","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"noinsurance"
"12871","15",2,4,"2","06","01","06","2","05","09","2","01","01","02","09","01","05","06","01","1","01","06","03","03","01","03","04","06","01","03","08","06","05","01","10","01","02","08","03","02","01","05","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","2","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"noinsurance"
"12881","15",1,2,"4","06","01","08","1","03","08","1","03","01","08","03","01","03","08","01","2","01","05","05","02","01","02","02","06","04","04","07","09","02","01","08","03","01","06","05","01","01","05","4","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12891","20",1,2,"3","06","01","05","2","05","07","2","04","02","07","03","03","03","06","02","1","03","04","04","03","03","02","04","04","02","04","07","05","01","06","08","03","03","04","02","04","03","07","5","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12901","36",2,2,"2","08","01","06","3","03","05","3","05","05","05","03","03","05","04","04","2","01","03","02","05","06","03","02","03","03","08","03","07","02","04","09","02","05","04","04","01","01","04","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12911","36",1,2,"3","08","01","06","2","05","03","2","08","04","05","03","03","06","03","02","2","02","08","03","02","02","05","02","05","01","09","02","07","02","04","08","03","04","07","02","02","01","04","4","1","1","1","01","1","1","01","1","1","1","1","05","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"noinsurance"
"12921","13",1,3,"3","03","03","08","2","01","08","1","03","01","03","08","05","03","05","05","1","01","01","03","05","05","01","03","03","04","02","09","08","03","01","06","05","03","04","03","04","01","06","6","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12931","34",1,4,"4","06","02","05","2","05","07","1","04","03","03","06","01","01","10","03","2","02","04","04","03","01","05","06","01","01","04","07","07","02","03","07","04","01","10","01","01","01","05","6","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"12941","01",1,3,"3","10","01","09","1","02","07","1","04","03","03","06","04","06","02","05","1","01","06","02","02","04","04","03","03","02","06","05","03","05","04","05","06","02","05","05","01","01","05","7","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12951","15",1,2,"3","06","01","04","4","05","07","2","03","02","03","08","01","04","07","01","1","01","04","04","05","01","02","02","07","04","10","01","08","01","03","08","03","08","03","02","01","01","03","4","1","1","1","01","1","1","01","1","1","1","1","05","1","1","1","3","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,"noinsurance"
"12961","16",1,2,"3","05","02","05","2","05","08","2","03","05","05","03","01","04","07","01","1","01","10","01","01","01","04","02","06","02","08","03","07","03","02","06","05","06","04","02","01","01","04","8","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12971","10",1,2,"4","10","01","05","1","06","08","1","03","03","07","03","04","06","02","07","2","01","03","01","02","07","01","03","03","01","07","04","08","03","01","04","07","03","05","05","02","01","06","7","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"12981","15",1,3,"3","06","02","07","3","03","08","2","03","01","04","07","01","01","10","03","1","01","04","04","03","01","01","01","10","01","04","07","08","02","03","08","03","01","05","01","06","01","07","4","3","1","1","06","1","7","01","1","1","1","1","02","1","1","1","5","1","1","1","1","1",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"noinsurance"
"12991","20",1,2,"3","06","03","04","2","06","07","3","03","01","10","01","01","10","01","02","1","01","08","01","03","01","01","06","05","01","01","10","08","02","03","06","05","01","01","10","01","01","07","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","8","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13001","15",1,3,"4","06","02","06","3","04","06","2","04","01","06","05","01","04","07","01","1","05","05","01","02","01","04","06","02","02","03","08","07","02","04","08","03","02","09","01","01","01","04","4","3","1","1","06","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13011","32",1,2,"4","03","01","05","5","03","04","3","05","05","05","03","01","03","08","01","1","01","02","04","06","01","02","04","07","02","10","01","07","01","04","08","03","07","04","02","01","01","03","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"13021","15",1,4,"2","06","01","04","2","06","07","2","04","01","01","10","01","06","05","01","1","01","01","05","06","01","01","06","05","01","10","01","06","02","04","08","03","10","01","01","01","01","03","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13031","15",1,3,"3","06","01","06","1","05","05","1","06","04","03","06","02","04","07","01","1","03","03","05","04","01","02","04","06","02","03","08","06","02","04","08","03","04","04","04","01","01","04","4","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"noinsurance"
"13041","15",1,3,"3","06","01","06","2","04","08","2","03","02","05","05","01","03","08","02","1","04","03","03","04","02","03","04","05","02","05","06","07","04","02","08","03","03","06","02","03","01","05","4","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13051","09",1,3,"3","10","03","05","1","05","08","3","01","01","07","04","04","03","05","05","1","01","01","03","05","06","01","01","05","01","07","04","06","03","03","06","05","05","05","01","01","03","06","9","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"13061","13",1,3,"3","03","02","05","3","04","08","2","03","03","05","05","03","05","05","03","2","02","04","03","04","03","03","04","05","02","09","02","07","01","04","07","04","04","05","04","01","01","04","6","1","1","1","01","1","1","01","1","1","1","1","04","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"noinsurance"
"13071","17",2,3,"2","08","02","02","1","09","04","5","03","03","04","06","03","03","07","02","2","01","03","05","04","02","03","02","05","05","09","02","08","02","03","09","02","03","04","04","03","02","07","3","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13081","19",1,3,"4","09","02","06","2","04","09","2","02","03","06","04","03","04","06","02","2","02","06","04","02","02","02","04","06","02","05","06","08","01","03","06","05","03","04","05","02","01","05","2","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13091","05",1,3,"2","05","01","01","1","10","07","4","01","01","05","06","01","04","07","10","1","01","01","01","01","04","01","07","01","01","01","10","07","04","01","01","10","03","05","05","01","02","05","8","1","1","1","01","1","1","01","1","1","1","1","04","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"noinsurance"
"13101","12",1,3,"3","06","01","05","1","06","10","1","01","01","06","05","04","05","04","03","1","01","06","03","02","03","02","04","05","02","03","08","06","05","01","06","05","01","03","04","03","04","09","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13111","32",1,4,"2","03","01","03","5","05","08","1","03","02","01","09","02","01","09","03","1","01","05","02","04","01","01","02","05","05","10","01","08","01","03","07","04","05","01","06","01","01","04","5","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13121","01",1,2,"4","10","02","06","3","04","06","2","05","05","05","02","05","03","05","05","3","01","03","03","02","03","02","04","02","05","02","09","06","02","04","06","05","02","04","04","04","02","07","7","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13131","23",1,4,"3","09","03","05","1","05","08","1","03","01","03","08","02","02","09","02","1","01","02","03","07","02","01","02","08","02","02","09","06","03","03","08","03","01","09","02","01","01","04","4","3","1","1","01","1","6","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13141","23",1,2,"3","09","02","05","2","05","06","2","05","04","04","04","01","05","06","02","2","02","05","03","03","02","03","04","05","02","03","08","06","02","05","08","03","04","04","04","01","01","04","4","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13151","15",1,3,"3","06","01","08","2","03","09","1","02","02","05","05","01","05","06","02","1","01","05","03","03","02","02","04","05","03","01","10","08","02","03","07","04","01","06","05","01","01","05","4","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"13161","15",1,3,"3","06","01","06","1","05","08","3","01","01","04","07","01","05","06","03","1","03","01","05","04","03","01","03","06","01","05","06","08","03","01","06","05","03","03","04","04","01","06","4","1","1","1","01","1","1","01","1","1","1","5","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"13171","09",1,3,"4","10","03","03","3","06","08","2","03","03","05","05","06","04","03","09","2","01","01","01","01","08","01","03","01","01","01","10","04","06","03","03","08","01","03","06","03","02","07","9","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"insurance"
"13181","20",1,2,"3","06","03","05","3","04","06","3","04","03","05","04","02","04","06","02","2","01","04","04","03","03","03","03","06","02","07","04","08","02","03","08","03","04","05","04","02","01","04","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13191","21",1,3,"2","01","03","05","3","05","08","2","03","03","04","06","04","06","03","04","2","02","05","03","03","04","03","04","03","02","07","04","08","02","03","07","04","02","04","06","02","01","05","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13201","03",1,3,"2","05","01","08","3","01","08","3","01","01","07","04","03","08","01","03","1","01","08","01","01","03","04","05","01","01","01","10","08","03","01","08","03","01","07","04","01","01","05","9","3","1","1","01","1","5","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13211","15",1,2,"3","06","02","05","3","04","08","3","02","02","07","04","02","02","09","02","2","03","02","05","04","02","02","04","07","02","02","09","05","05","03","08","03","05","04","04","01","02","04","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"13221","34",1,2,"4","06","01","03","1","08","07","1","04","06","04","03","04","05","03","08","1","01","01","03","01","05","01","05","02","01","01","10","10","01","01","03","08","03","03","06","01","01","05","6","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"13231","15",1,2,"4","06","01","09","1","02","10","1","01","01","08","03","01","02","09","02","1","05","02","05","01","02","02","06","05","01","02","09","08","03","01","10","01","08","02","03","01","01","03","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
